class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0,1.6073809,1.6427659,0.07364595,1.1155585,2.4052043,3.3363492,0.8817351,3.6231441,3.623392,1.9682924,1.0688277,2.0432923,2.0715337,2.1800756,0.92283535,3.587648,2.095257,2.60727,1.4662477,1.0274566,3.2497764,0.49435246,0.9100621,4.241362,1.8782482,2.4520571,3.3854482,0.5862565,1.2947712,3.6824396,1.4450495,0.25782895,1.9603344,3.5808134,1.7883631,1.6888492,1.0726933,1.8433334,2.9925764,3.5246897,1.5198145,1.3489478,1.4768429,1.9481964,2.936874,1.3305798,0.13171065,1.6282711,1.8254924,1.3711367
1.0,1.9020517,3.0068376,1.9965134,1.2941288,1.9957,-0.26441717,1.392879,3.1396976,3.7138543,1.8530073,0.82386744,1.043668,2.161811,2.2563589,3.6207771,0.60083354,1.5406588,3.4494765,0.85168886,2.6623116,0.52601635,1.37812,2.6374955,2.488818,2.135562,2.0955157,1.6635182,0.78069615,2.2371068,0.98424566,2.827537,1.3236548,4.3740873,2.8323734,1.8977615,1.8087056,1.6821203,2.0675573,2.7879665,3.5223632,2.087401,3.7141738,5.216049,3.146624,1.7618207,1.6949263,1.7783082,1.3683062,2.2264323,1.2018992
1.0,0.72233,0.54613984,2.9173517,1.8494303,1.7126166,2.1974258,2.6982765,3.0571537,1.9925926,1.7136178,0.5847291,1.4959131,2.2832549,1.3307102,3.806273,2.0013194,0.4716351,-0.40327168,-0.38217688,2.7896323,0.66541195,1.6210382,2.7229955,1.8596166,2.3687835,2.8678865,3.8130054,4.329052,1.8440208,1.6558903,2.2296333,3.6346405,1.9486088,0.6249348,0.5139257,1.1192685,1.2486529,1.8349779,0.83069897,1.10757,2.1730394,2.4766607,1.6559327,2.640153,1.5932837,1.687483,2.2234163,3.1843894,0.8433926,2.2359865
1.0,1.6651671,2.5072784,2.5834982,2.5649152,1.037144,2.0289612,2.0938306,1.018866,1.366022,1.3406956,3.9067974,1.7895364,4.0416727,1.5954119,1.7601682,1.6708344,1.61776,0.9435177,0.5902567,1.0999424,2.6582212,0.74593496,0.3788917,3.148838,2.332203,0.93108284,0.10364711,1.2840211,1.4808638,1.2600403,0.9991839,2.9333267,2.0222213,3.7002344,3.3595235,0.3604113,3.4946651,2.7958739,2.6375594,3.8399181,2.3560982,2.151502,1.7661586,2.2048965,1.8967252,0.89248645,1.555702,3.0517712,3.8685694,1.9355321
1.0,0.08181822,2.8375325,2.5331917,1.7608502,1.956897,4.0631523,3.5284388,4.3355474,0.06742418,2.8632078,2.7203135,1.1408682,0.6413379,2.0452359,2.0849478,-0.22928524,3.0199628,1.6995828,1.9313912,1.0183469,2.8573928,-0.2558658,2.7013013,2.8549724,1.5033602,2.3715923,3.46131,2.0590827,2.4101129,1.734957,1.3746636,1.5089111,1.9786757,0.62216353,1.885069,1.8609817,2.011195,-0.09191847,0.7148644,1.2723484,1.519246,2.61141,2.7433124,1.4727597,2.2489388,0.98135877,3.2769446,2.1167212,2.4579487,1.1866002
1.0,3.6419113,2.3695033,2.6375165,2.2075815,0.65255356,2.782568,2.0325735,1.5263362,2.6924136,3.9043357,2.7800345,0.86194324,3.221312,1.7289671,1.2040035,1.5975207,3.9844368,0.92696345,1.0061371,3.3071542,0.79416347,1.9819736,2.1586175,2.1736186,1.3196192,2.962785,1.6754813,2.4964051,1.7476575,2.5697417,0.71583164,2.072931,2.5402014,3.1757135,2.35121,2.4841807,1.5029776,1.8781818,2.1779187,2.0601177,3.0557914,0.519385,1.4492736,1.3456057,1.5208449,-1.2794027,2.177618,1.313376,1.0043373,0.1833018
1.0,2.416347,1.6887159,0.3789822,2.5255635,1.781048,2.914562,2.510737,2.9554875,1.18841,0.73877454,2.7021852,0.51910245,1.6356258,0.6642189,1.9270071,2.7921646,1.3337277,1.3877923,0.52178085,0.6206887,0.42922068,1.3203044,2.3424118,1.8633617,2.737595,1.6363027,2.0904188,1.5803297,2.339841,1.5052109,1.4564244,0.6042527,2.75745,2.4632967,4.7322235,1.2786094,4.8370585,2.736506,2.901916,1.4925194,2.2148407,1.7026691,3.4961507,1.4999565,3.4505756,0.8638557,2.9358168,1.436955,2.0147052,2.3131194
1.0,-0.30252337,4.1264353,1.3225923,0.9365808,2.476885,2.0461624,2.715543,1.1782084,2.9012365,1.1731997,2.684132,3.7475832,-0.1646781,3.1091971,1.5505835,1.153841,1.9457718,0.85272706,1.4091951,2.0156407,1.6117411,3.1445765,2.7618043,1.5269885,1.5221,1.0876116,2.4153767,1.2754529,3.0582242,3.3227682,2.0644982,1.7245264,2.3709311,2.2185972,2.4907632,1.0010641,0.85287595,3.6111245,1.73697,2.000064,0.524104,-0.5050564,3.2273097,3.1580443,3.9998813,2.2796524,1.2084177,2.4004443,1.5046663,3.4895601
1.0,2.4605293,2.7633495,2.1781476,2.6997151,3.5384831,2.2184665,2.1686642,3.364862,2.4301147,1.7457628,3.6552026,-0.0023739338,2.142044,2.3368342,2.0272086,1.3709333,3.6255946,3.0761125,1.6325716,2.196263,0.3592559,1.1130103,0.52969265,1.3626672,3.3372104,1.306248,1.567737,1.2285671,2.7358625,0.9068639,1.3776253,3.2465882,3.6618772,3.5365896,1.9788538,0.7137822,2.4045649,1.6347098,2.7705874,2.4889176,1.6879035,-0.73977613,1.9507668,2.0918067,-0.353935,2.7480073,3.7774231,1.7928267,2.553947,1.1493273
1.0,1.7268865,1.761885,2.207833,0.6367365,3.0556579,3.0428386,3.3535156,3.1762652,3.0473285,2.33802,2.1206129,2.4952521,2.1273932,2.3740158,1.3057895,3.2800164,1.4717454,2.7046614,3.2836695,2.8582776,2.1353195,2.0935879,2.1761568,1.703941,2.395908,1.653719,2.627108,1.4766263,3.449574,2.7264132,2.734673,2.8262265,2.6980283,2.0349238,2.0845115,3.306961,1.6104679,1.8661008,3.4056258,0.064126015,3.6615381,3.7863567,2.3962471,-0.019274473,2.3021486,1.3379676,3.3203487,1.8671302,0.43812656,3.203991
1.0,2.1502388,2.9919395,4.030153,3.0371723,0.29789805,2.6643424,1.891254,1.7321202,1.6172545,1.125973,1.4311681,3.0503643,2.3107457,1.2946482,1.7311977,0.44572544,-0.23542118,2.6119947,2.0515132,0.73856556,1.718153,2.4213161,2.4683073,2.7049072,2.4035077,1.1851068,4.103238,1.4898369,2.978752,1.8533692,0.95761776,2.4033206,2.756206,0.8860012,1.6655054,2.3087413,2.1083553,1.3402956,3.3430898,2.5091496,2.144817,4.063284,1.9316281,3.1475554,2.0329642,1.7867893,2.4564166,2.1043937,2.7850323,3.2026887
1.0,2.0370083,1.8133411,1.4526682,3.684886,1.1134623,4.7898016,3.001743,1.8756021,3.734434,-0.48086166,2.392089,2.9011228,1.8024535,2.940934,2.5206938,3.7882242,3.0619984,2.44525,3.5119972,1.1140702,1.7568972,2.4580479,0.17579865,2.5062063,2.047128,1.2056776,-0.3992102,0.6705029,0.6086595,3.0418663,1.3811421,2.9283915,0.43854403,2.972541,2.2025962,0.5053768,2.2504494,2.5451548,1.479603,1.7174996,0.8005674,0.99375486,2.2597456,0.7652502,1.553649,2.9964652,1.6115987,3.757902,0.09239519,1.0112035
1.0,2.8306782,2.3214827,3.2262774,4.055503,1.7456912,2.690549,3.3377953,1.873408,2.5522447,2.4170055,0.5162761,1.2863524,3.4980955,2.543542,3.6296878,2.1252732,1.2127173,1.6509602,2.2721016,2.2417195,0.64299345,1.9799681,1.6860662,3.0138736,2.589619,0.2557993,1.8012557,-0.03664112,1.2090361,-0.2161262,3.7211807,1.6437265,2.0410283,2.1023962,1.7350221,1.7861207,3.212214,4.0849667,3.3328757,0.95646036,1.9799175,3.2606778,2.391534,0.46591234,1.3482105,3.843747,1.9458712,1.0044668,0.6429149,3.7680662
1.0,1.1934168,1.419996,1.5023384,2.008806,2.562532,2.5489004,2.9716067,1.3538148,1.8889431,1.4695345,1.4594319,1.886146,4.320133,1.8526214,2.2595959,3.188889,3.7624288,1.1347512,1.6353437,2.0029147,1.688567,1.9147352,3.093565,2.5366845,2.6107159,2.8682728,0.51215947,2.1037328,1.4413728,1.1331075,1.2917562,2.402731,2.8656802,2.5555704,3.1202836,3.8739295,1.3520615,1.1971843,1.7235379,1.8434544,1.9605916,2.9088411,2.2524264,-0.008967161,2.534502,3.6540751,0.64255226,2.7663221,2.7638974,3.5506382
1.0,2.8069973,4.0408773,3.1514604,3.0885534,1.9981695,0.45819652,2.2838886,1.9753727,2.736585,4.0743017,2.319866,0.92614317,1.8972762,2.4843416,2.585273,2.2073698,0.67611766,1.7213335,2.8126197,2.0130131,2.1086504,0.06858337,1.5039562,0.453475,0.44828355,1.3010056,5.266014,1.3541934,-0.10877776,1.6030538,0.8831855,2.3214295,2.2575173,1.8104808,2.7123632,0.94048786,1.2365794,1.5001919,1.4362394,2.8272748,0.6843431,2.0060089,2.547257,2.6587212,0.8995576,2.7992854,1.802529,1.2299945,2.5572777,1.3579957
1.0,2.0678964,1.1550882,1.5905458,-0.0111866,0.9361348,2.0226362,2.1740322,2.1291866,1.8321784,2.2624006,3.14988,1.4048474,1.1035235,1.7479649,3.0807195,1.0560446,1.3827219,1.6273462,3.56598,1.6577317,3.5391507,2.748939,1.9692428,1.625458,1.1638223,1.3140962,2.4948215,2.1744118,2.9419966,0.83128035,2.7374067,1.5351447,2.4740152,2.5175025,1.8269415,1.0249279,0.4593922,2.090724,1.8442976,1.2332251,2.3898423,2.193717,2.4501066,-0.081802845,2.5774176,0.13328087,1.8321809,1.6604166,1.7009237,1.2949166
1.0,2.8784704,1.1514115,4.3716207,1.3240275,1.9392836,0.75742614,2.6798303,0.7395587,2.8740768,2.288021,1.8380374,0.95485675,3.234917,3.019977,1.6843199,0.28588486,3.1425476,1.155549,0.5088625,2.2945995,1.3562087,2.4607506,3.1766472,2.0407166,3.0062385,0.90487075,2.7683432,1.3246483,0.550323,3.7752075,1.1458097,1.3595196,1.77584,0.7854279,1.4491647,2.5078914,1.4571956,-0.5330584,1.1986321,2.5679636,3.8735766,2.8484,2.687932,1.831239,0.836951,2.1783786,3.816854,0.90148723,1.4803754,1.6717998
1.0,2.7107837,2.4314365,0.29060996,4.231511,3.4362106,1.5040998,1.8007674,1.6929098,1.8460926,1.8656865,2.7912917,2.5256906,3.5227141,1.9450336,2.6503954,1.2394068,0.5651914,1.885284,3.1360645,1.0469005,0.96414304,1.3831061,2.2159154,2.5911162,0.13038349,2.7763286,1.6171174,1.2448812,2.846122,0.70826375,1.7444795,3.103543,2.3716002,2.619491,2.6558418,2.8112385,2.7625084,1.9242344,1.522042,3.3203683,2.379944,2.66433,1.2035418,2.1745152,2.5627456,2.513569,1.6325837,3.501039,1.0997338,1.4525232
1.0,0.167526,1.0770419,2.4134412,1.984455,4.2936063,0.84401953,2.270278,5.1217003,1.5555072,0.645113,1.4853783,0.9069029,0.26302576,2.2915437,1.8675772,1.4359443,1.1869087,3.595601,3.2878442,-0.16496515,0.37848198,3.089818,1.1296978,0.86253905,2.111765,2.7313318,2.808642,3.4605007,0.14444911,2.895856,1.9024782,2.8032858,1.8335762,2.1347198,2.7627172,2.5092978,2.9176729,2.1997774,2.8625565,3.0402563,2.3427684,2.3344543,3.5859685,1.8169718,1.9556668,0.43248165,2.7596917,0.8468468,2.2416728,3.800844
1.0,0.108965755,2.0321183,1.6438057,-0.11218357,2.3404245,0.6974673,2.5299456,2.1343982,0.8958105,0.82504904,0.05441749,2.1083553,1.3006797,3.1710029,2.1193953,2.0108123,3.6036942,2.1398492,0.37960327,1.4166551,1.5573211,1.2094362,3.7024314,3.5937996,2.00302,2.4135013,2.0236797,1.367415,2.956204,1.4881897,2.9177518,1.4946256,3.6128922,1.5523728,2.610517,0.40411448,2.9621801,2.7141368,2.8309088,4.2879224,2.0535555,2.349885,1.9456233,3.7882707,1.9377179,1.1503333,1.1291907,0.7489878,1.150788,1.2894104
1.0,1.4061658,1.4832859,2.1627283,2.1749907,3.668624,2.1039262,1.3140373,0.9461335,2.607512,0.50677645,2.2865114,0.08121014,2.0076501,1.5333176,1.2679168,0.9884919,1.1957731,2.5453281,1.919243,1.0337335,1.4670855,2.5373836,3.2384694,2.693541,2.1618068,2.7595499,3.7107654,1.7056227,-0.15015244,0.84788823,1.7035441,2.4208183,2.5825577,1.9584349,1.2253306,3.3477168,1.529003,1.3982761,0.7135062,1.6237867,3.3777413,1.5624822,1.3635626,3.0659919,2.8218026,2.3985791,3.0355196,2.1290014,2.9202735,3.5677323
1.0,2.2927136,1.1953571,2.9260573,2.5988543,0.29744077,2.3990996,2.1546223,1.9531317,2.510475,1.930744,-0.104376316,1.4432745,1.5707138,2.1044745,0.877004,1.768154,3.868973,3.1188984,2.0673127,1.1412694,1.7562429,3.7979617,1.2457044,0.9406518,2.559725,1.0025274,2.5259638,2.3227232,3.1887467,2.5116544,1.4035511,2.876028,2.5533414,1.2671199,1.914242,2.6270893,2.6162043,2.964262,2.7415676,1.4266064,0.68628216,1.142096,2.341497,1.7636614,3.1681614,2.1985273,1.3295414,2.4248714,1.588971,2.976661
1.0,0.61140037,3.7657132,2.4414377,3.1241105,0.98942614,3.4199796,1.8897059,3.2388172,1.8597914,0.8354839,2.4581957,2.0608823,0.91198874,2.1039324,3.1199193,2.439746,0.7238691,1.9247806,2.445317,3.3689284,1.9510837,2.417378,2.2660868,2.4457545,3.838769,1.8982766,2.1439724,2.0570388,2.643256,1.4802785,2.5527759,0.72944534,0.54162467,1.1131222,3.3023038,2.4979837,1.2212055,1.8415,1.172231,1.3301187,2.6197865,4.867833,1.4925809,1.8038557,1.0349464,2.383193,2.0460837,2.2491586,2.3278184,2.6970823
1.0,1.9413614,3.2612886,2.8879247,2.2338607,1.1389346,2.8429992,0.9603163,2.1460192,1.1444888,2.4505968,0.8215184,0.66166687,2.591768,1.9498944,0.8097247,2.8743448,0.9179832,2.8525715,2.9512362,1.3762459,4.565769,1.5147972,2.403825,3.2391734,2.2298386,2.8851213,1.4281678,0.4061948,2.8132548,4.006097,1.815841,1.6553146,1.7714683,5.045518,1.0674052,2.3596747,2.6254284,2.0770113,1.7878482,1.1989856,2.5709767,2.0417154,2.1495562,4.3491287,3.0477915,1.5015337,1.3481623,-0.89735365,2.1961708,3.3044157
1.0,3.9704776,1.8730397,1.6712583,1.9564966,2.948461,0.28642952,0.69143057,1.1831989,0.7079288,4.618794,2.1000693,2.5219676,3.234473,3.0857387,3.3509135,0.34213412,2.2398658,2.2281497,1.1671535,0.9330529,0.7099867,0.86354053,3.5155644,-0.03263831,1.7919202,0.2652061,3.1468558,3.3865347,1.5867227,2.6053724,0.7713814,3.3601987,2.3450422,3.7431636,1.9318832,0.6408906,2.238845,0.7038692,2.4305897,1.6071177,0.28423762,2.8781762,1.7541785,2.4806645,1.3670782,0.66493595,0.9388374,1.9055989,1.9167391,1.1120417
1.0,0.181975,2.2614908,2.4111,1.6755893,2.3133307,0.6905831,3.1897664,-1.5169921,0.14945221,1.2511623,3.0661077,2.0636992,0.43489933,1.4610829,2.6590285,2.6191585,2.1113932,0.93857384,3.4475617,1.4571313,2.5508285,2.6668954,1.607787,2.8770065,2.698914,1.1406856,3.3771348,2.79437,1.9496193,1.8314443,2.2777352,2.8866158,1.9833186,3.8806057,1.62091,2.1152897,2.3483555,3.5802708,1.5824201,1.842483,2.396085,1.7965873,3.186222,3.2557044,1.9525379,3.1226745,0.9127977,1.9810805,2.9203992,4.6163225
1.0,0.40744066,2.6303036,2.18009,0.8636067,4.2169485,1.3254328,2.910293,1.7305137,0.54404616,1.0789875,2.0428336,2.1134431,2.3574247,0.9823623,2.295266,3.2772179,2.7180507,1.9160353,2.3791237,2.91605,2.6159048,1.9536946,2.2830546,3.477233,0.73239815,3.1307673,0.7488054,1.8487467,2.3982525,2.23533,0.9922129,0.10286069,2.1240964,1.5603818,1.07022,1.894363,1.6173066,2.211036,1.8110129,1.3070507,3.248265,1.2834136,3.0370147,3.654854,1.2595146,2.2535772,2.2292538,2.6427143,0.64008904,0.84982276
1.0,1.302165,1.6199336,0.650277,1.3318092,2.3892443,1.1189659,2.2499037,0.12250543,0.18912184,3.2780466,0.27926052,3.4932628,0.7832751,2.717255,1.9455428,3.4196305,1.8758245,2.9589727,1.2688491,2.3050625,1.7691042,1.3064001,2.0657532,1.2563555,1.8385172,2.4291356,2.676701,4.112899,2.6551275,1.27216,2.9607701,2.4209774,3.7198536,1.7537119,1.8898885,2.022063,0.1246506,-0.22374725,3.3866975,1.8197703,3.1279979,1.2484732,1.954713,0.42318392,1.5858245,1.703017,1.2802727,2.1845398,3.7790165,2.1743321
1.0,3.666175,2.2899327,2.27646,2.6519773,1.4250624,2.4422562,1.6393709,1.2296562,2.5923035,2.156112,-0.1621077,3.466525,2.5093684,1.8592812,2.9678347,2.3082495,2.5876112,2.9751022,1.4248271,2.3609076,2.5542119,1.3228681,0.8581548,-0.4724338,0.15819919,1.3497205,1.6899103,2.0233848,3.4130266,1.8827219,2.4291894,3.2060733,1.109413,1.5740811,1.4798694,2.6332865,1.7601987,2.5440269,1.5030372,2.555532,2.5585115,2.4947426,2.4699929,4.7868247,1.2379187,3.469355,1.3351212,0.77700365,2.3679552,0.42218316
1.0,2.4482813,2.110464,1.3101836,2.2186246,2.4484034,4.1181264,2.4655814,1.6675667,4.2762737,-0.0110569,2.0586283,1.147979,4.252301,0.39040327,1.3722298,1.6643336,1.7990814,3.3365123,2.6551852,0.33559334,2.3028963,0.76990616,1.7267064,2.0208063,0.7677239,2.6716092,2.4533458,2.8136473,3.0804522,3.1756046,1.3493719,1.310148,1.4290035,1.8605849,0.2667061,1.6513321,1.7391908,3.56179,3.0522537,1.1386523,0.927575,0.5295268,2.0556867,1.304136,1.8832773,2.9805238,1.6798775,1.7139835,1.8720374,0.4362787
1.0,2.9755464,1.3734015,2.0784225,2.1479185,1.896605,4.221099,2.4973135,3.1881423,2.344739,1.8502672,2.2818806,1.9619597,0.47341764,0.105177164,1.6308556,1.6626679,2.7186046,4.0090575,1.5380337,2.8204987,3.0108361,1.915054,0.581193,1.5944164,1.0521964,3.0058486,2.4111772,-0.08804321,1.773319,2.9304976,1.3748147,1.9596188,3.280667,0.323439,2.8801289,3.3132427,1.707165,3.2423363,2.5943694,0.39161718,3.311548,2.4808228,2.5503294,3.1609123,1.9338795,1.400208,2.0199046,4.5211945,0.41047895,0.96395886
1.0,2.709398,2.3165414,2.26322,2.1303532,0.685737,3.4146147,0.67171955,2.096346,1.1489685,1.374363,3.2951255,2.8254514,2.5348403,3.2311358,1.7351418,1.659366,2.569406,1.12656,2.5406585,3.0847342,0.72882736,2.209004,1.7362199,1.1627569,1.6237745,2.725315,2.0472667,0.45989966,2.3842316,2.0556374,1.9349003,1.8887105,-0.008607626,2.9049277,3.7044878,3.3785615,1.5778458,0.87310266,3.049461,1.956689,1.5211475,3.1833363,2.2637975,2.4701767,2.246926,2.5954309,1.7557219,2.362282,3.4276898,1.9988112
1.0,2.4445338,0.36487234,1.8534276,1.3763303,2.2472124,2.9455,1.6402298,3.3153381,2.547422,1.859669,2.0395484,0.45840478,2.7013893,4.5662184,1.3822253,2.4032266,3.237832,2.2899396,2.3309588,3.1495073,1.0362928,1.7707684,2.3172538,2.4010732,1.4739244,2.3744676,2.4727852,1.0381746,4.582468,0.95543575,1.7307016,2.691491,3.1867414,1.6602365,2.9834108,1.5376557,2.5245764,3.21376,0.5820594,2.6563063,1.7626052,3.2731524,2.3946543,2.3643422,2.5243511,2.107243,2.0139983,2.5007472,2.4839406,2.2866726
1.0,1.2389636,1.3141638,4.2963734,0.853233,1.7201777,1.3763704,2.377266,1.3003767,2.3098946,1.3032067,0.09181404,2.8288965,1.5051199,1.0300732,2.6958728,1.7810823,2.5557017,1.5698018,2.643768,2.1916354,0.7870573,1.1704372,2.975928,2.2710037,1.7561678,0.9818212,1.8021574,1.8149314,1.5701432,2.4820576,1.27878,2.5289886,3.7759318,2.3363752,1.9321924,2.691351,2.6326578,2.5377426,2.5045826,3.505665,1.9737407,2.7857442,2.5164173,1.618205,1.6962092,2.5302813,3.3446655,1.9577537,2.2762551,2.659942
1.0,2.5245562,2.195327,1.3267915,1.6227293,0.9578922,0.72777927,3.7027109,0.9337946,1.8679656,2.1477957,0.0098154545,1.1389339,2.0053363,1.406407,1.9486709,1.4458557,1.4941037,2.4778783,2.0337303,2.6490269,3.0951486,3.189146,2.2792253,0.78395665,2.3082237,1.060338,-0.41065693,1.1716677,1.456179,2.4334738,2.7835774,1.6293476,2.1405144,1.7560123,0.508047,2.3938417,2.6871128,2.4866745,1.404386,1.0633304,0.8915639,2.2039204,3.06743,2.0536957,2.2467685,1.2268333,2.9494896,3.6031797,2.2068217,2.744536
1.0,2.4652739,2.449122,3.981916,4.0307903,2.803828,2.1224787,3.430235,1.8689342,1.0518214,2.6807158,2.5397573,0.77853847,0.34051728,0.5139879,2.7124434,1.8693768,1.4816608,2.3593407,3.0305772,1.3885648,2.8494964,2.0796263,1.5358257,2.3623815,3.2632847,2.6730552,4.220996,0.97321117,2.3709068,1.3734157,4.046729,2.0344188,0.32429838,2.4502683,1.4459772,1.2876315,2.1718118,0.77308285,3.5793204,1.5199434,1.4879789,1.1199374,1.1568359,-0.30048728,2.4957695,2.9559798,2.5538816,1.3632045,2.159848,2.260065
1.0,3.5354328,1.1803792,0.8694657,1.5271212,1.324482,1.7234873,0.98174024,3.9642663,0.82503235,1.646309,0.95397687,2.6703565,1.2975447,3.7880082,1.2744734,1.3355978,3.3623395,2.123516,2.8423038,3.7724025,0.90382123,1.2419713,2.5003867,2.082596,0.9941319,1.6677196,3.0742288,2.6765995,1.3434744,2.6701772,2.3713827,1.6495861,2.3314655,1.2050195,-0.036473274,2.2267747,3.3489208,1.1571581,1.1139547,0.82429624,0.86266005,0.3649919,3.1712737,2.7867568,2.8809242,2.6663165,1.9625925,1.2029111,3.1068568,2.722971
1.0,0.78251123,2.2887897,2.4682393,0.839278,2.1303837,1.7215636,1.5210371,3.0993586,2.0921874,2.67204,0.7944069,2.2500587,0.7332643,1.1572161,0.45508385,1.2167933,1.3238183,1.8020649,1.8499806,1.0759244,2.5124161,1.0210748,1.7727687,2.4871657,4.054084,3.050993,1.826459,0.9451026,1.0281461,1.3044506,2.7747896,1.7859513,2.3403873,4.5213966,2.5426848,3.8077846,0.103612185,1.362188,2.2885594,0.2895378,3.0293808,1.6873376,2.262569,2.4491718,3.7266226,1.9281683,2.1413019,2.5357244,1.9047256,2.1248193
1.0,2.0792356,2.7062683,0.64269304,1.9898072,2.3742695,2.4380734,1.3078521,1.7812842,2.49964,1.7922648,0.43731976,3.7126722,1.6689196,2.5808704,2.2549758,1.5623605,2.784382,1.4416008,1.7613758,1.9771543,2.2146313,1.661358,1.7336146,3.2418506,2.541714,2.0519974,1.4864458,3.1551037,1.7760981,3.2107635,2.620603,2.0693586,3.3884048,2.6128488,1.9761552,3.4020429,1.8316476,2.0668948,3.0555396,2.5809555,0.5124798,3.3528843,0.23683918,3.9206057,2.236524,1.2391546,1.2301161,1.103517,1.6699479,1.4295139
1.0,1.9137036,2.8639948,3.490062,1.5313365,3.3215792,1.4699563,1.7135879,0.8837333,2.383321,2.3996673,3.9359965,2.4279327,2.285337,2.2328455,4.235302,4.056096,3.364016,2.5824993,3.010109,1.9151548,4.687028,4.325821,1.8515043,2.3442125,1.267353,1.6234834,2.000527,1.5232853,0.6633625,1.511189,2.6618452,2.8963802,1.1471298,-0.0065569878,3.0998082,3.3696003,2.4215176,2.0455825,3.3469727,2.7012477,1.7763125,1.5776733,1.855909,1.5908631,-0.40384817,0.038736105,3.294619,2.9901843,2.7359734,2.522053
1.0,0.50300825,-0.13231301,2.6063676,1.641093,2.9964058,1.8749932,2.618248,1.6999624,1.6319556,1.7573947,2.1975927,1.2568474,3.77458,2.9044216,2.2663164,1.9155679,1.2427931,2.1467519,0.50327015,1.3498952,-0.1682918,1.6096004,2.4264755,2.1237168,2.349524,1.990524,-0.20769644,3.1126397,2.4365666,2.4698088,3.5945208,2.6590228,-0.28750205,1.7837698,0.8476138,0.005227804,2.448827,0.31699467,3.8382726,0.98698545,3.3878942,1.2061584,2.6458206,1.2119412,2.8261092,1.1500113,0.58762455,1.5231714,2.2752028,0.4550699
1.0,2.7294888,3.3929179,1.205569,1.2044935,2.7372892,2.7104235,1.4011016,2.3238258,1.1218715,2.4182136,1.8005058,2.6222243,2.18262,0.87069833,2.433021,2.1582992,0.85667706,3.4090867,1.830871,1.7513378,1.5731741,3.3538585,1.4927187,3.491242,0.37674212,0.805135,0.951967,0.94654596,1.6414441,1.823639,0.46844387,0.9897108,2.5630724,1.8315176,0.63852,1.8478988,-0.21362591,0.99136364,1.0507817,1.7682685,3.0213134,1.9615346,2.7759748,2.3615456,2.5460348,2.1925995,3.6715124,-0.6897583,3.1376023,1.252835
1.0,0.9643295,2.6132655,1.2898413,1.3667402,1.5330011,1.9012406,1.0897683,2.2318602,3.135367,1.5101213,0.44395518,2.4050748,3.5311675,1.3580294,0.3879218,2.077402,1.2248919,0.51521444,1.1496353,3.0463004,1.0890374,1.7894598,1.3392127,2.051668,1.9421233,2.4045115,2.770685,0.8464627,3.2565877,2.7179737,1.9771698,2.3272636,1.0558095,2.861309,2.817522,1.9508467,1.139205,1.6691059,-0.14414644,3.1974995,3.5948548,2.36085,3.0145035,2.2678578,3.3478513,0.618929,2.4839027,2.246801,2.8618593,2.5776718
1.0,1.989825,2.729841,1.3424959,2.9843023,-0.12609172,2.8513846,2.4538105,0.8488182,1.4429235,1.7490505,2.0811102,2.5776052,2.4353502,1.9087521,1.6190093,2.8534958,-0.5890033,1.4344642,1.1528616,0.58968353,1.0662069,2.4280577,1.7588906,2.573743,2.2231023,3.4579325,-0.49202132,2.9288633,1.5123044,1.7307806,3.5423708,1.9922969,3.6439154,3.453028,1.9464687,2.0551548,0.057825685,2.0222573,0.6648791,2.6652937,1.6583548,1.0728681,3.4018004,3.715622,0.64780796,2.3050442,3.3431206,2.4501197,3.008243,0.63073575
1.0,2.2891448,0.74154353,3.9936295,2.2500618,2.225685,3.5712707,2.938507,1.8377101,3.2325966,2.1004725,3.309767,1.8754838,1.0132129,2.470925,2.8916593,1.614449,0.10623312,2.151879,1.8271503,2.3144207,1.7315178,2.292691,0.7743114,2.8708124,3.76568,0.98895705,2.2049358,1.563382,5.378869,1.9593396,2.101243,0.50399005,2.7051177,0.7938807,2.311698,2.4173796,2.57196,0.309736,2.3766065,2.899997,2.1535206,4.0230365,2.025947,1.2361481,2.692712,2.0162416,3.693794,2.9899454,1.5893509,1.7328348
1.0,2.495068,0.710547,2.0107007,1.5040765,1.743205,1.7560937,1.2016951,0.49398696,4.37924,3.277434,2.749024,2.9361663,2.2025688,1.8566643,1.5494717,3.0168767,2.5492356,1.3993516,0.47381055,2.2869244,2.705742,-0.43397927,2.2369504,3.8078697,2.0065699,1.3317673,3.5590506,-0.881165,1.9234535,2.5208006,3.395681,2.1789374,3.1443157,0.8911351,1.5647707,2.3045812,1.8331816,2.713666,0.46029449,2.4225202,1.3080633,2.0552213,2.2223327,3.0812216,2.7908278,2.0312736,3.17667,2.2452245,1.1447016,2.1314006
